brand_type,item_id,category_updated,brand_category
Established,47087,Grocery,Large
Established,47088,Grocery,Large
Established,47089,Grocery,Large
Established,47090,Grocery,Medium
Established,47091,Others,Small
Established,47092,Others,Small
Established,47093,Others,Small
Established,47094,Others,Small
Local,47095,Grocery,Large
Local,47096,Grocery,Large
Established,47097,Others,Large
Established,47098,Pharmaceutical,Small
Established,47099,Others,Small
Established,47100,Grocery,Medium
Established,47101,Grocery,Large
Established,47102,Grocery,Small
Established,47103,Pharmaceutical,Large
Established,47104,Pharmaceutical,Large
Established,47105,Pharmaceutical,Large
Established,47106,Grocery,Large
Established,47107,Pharmaceutical,Large
Established,47108,Pharmaceutical,Large
Established,47109,Grocery,Large
Established,47110,Pharmaceutical,Large
Established,47111,Pharmaceutical,Large
Established,47112,Pharmaceutical,Large
Established,47113,Pharmaceutical,Large
Established,47114,Grocery,Large
Established,47115,Grocery,Large
Established,47116,Pharmaceutical,Large
Established,47117,Grocery,Large
Established,47118,Pharmaceutical,Large
Established,47119,Pharmaceutical,Large
Established,47120,Pharmaceutical,Large
Established,47121,Pharmaceutical,Large
Established,47122,Pharmaceutical,Large
Established,47123,Pharmaceutical,Large
Established,47124,Pharmaceutical,Large
Established,47125,Pharmaceutical,Large
Established,47126,Pharmaceutical,Large
Established,47127,Pharmaceutical,Large
Established,47128,Pharmaceutical,Large
Established,47129,Others,Large
Established,47130,Grocery,Large
Established,47131,Pharmaceutical,Large
Established,47132,Grocery,Large
Established,47133,Pharmaceutical,Large
Established,47134,Pharmaceutical,Large
Established,47135,Pharmaceutical,Large
Established,47136,Pharmaceutical,Large
Established,47137,Pharmaceutical,Large
Established,47138,Pharmaceutical,Large
Established,47139,Pharmaceutical,Large
Established,47140,Pharmaceutical,Large
Established,47141,Pharmaceutical,Large
Established,47142,Pharmaceutical,Large
Established,47143,Others,Large
Established,47144,Others,Large
Established,47145,Pharmaceutical,Large
Established,47146,Pharmaceutical,Large
Established,47147,Others,Medium
Established,47148,Pharmaceutical,Large
Established,47149,Pharmaceutical,Large
Established,47150,Pharmaceutical,Large
Established,47151,Pharmaceutical,Large
Established,47152,Pharmaceutical,Large
Established,47153,Pharmaceutical,Large
Established,47154,Pharmaceutical,Large
Established,47155,Pharmaceutical,Large
Established,47156,Pharmaceutical,Large
Established,47157,Pharmaceutical,Large
Established,47158,Pharmaceutical,Small
Established,47159,Pharmaceutical,Large
Established,47160,Pharmaceutical,Small
Established,47161,Pharmaceutical,Large
Established,47162,Pharmaceutical,Large
Established,47163,Pharmaceutical,Large
Established,47164,Pharmaceutical,Medium
Established,47165,Pharmaceutical,Large
Established,47166,Pharmaceutical,Small
Established,47167,Pharmaceutical,Small
Established,47168,Pharmaceutical,Large
Established,47169,Pharmaceutical,Large
Established,47170,Pharmaceutical,Large
Established,47171,Pharmaceutical,Medium
Established,47172,Grocery,Medium
Established,47173,Pharmaceutical,Large
Established,47174,Pharmaceutical,Large
Established,47175,Others,Medium
Established,47176,Pharmaceutical,Large
Established,47177,Pharmaceutical,Medium
Established,47178,Others,Medium
Established,47179,Pharmaceutical,Small
Established,47180,Pharmaceutical,Large
Established,47181,Pharmaceutical,Medium
Established,47182,Pharmaceutical,Medium
Established,47183,Others,Medium
Established,47184,Pharmaceutical,Small
Established,47185,Pharmaceutical,Small
Established,47186,Pharmaceutical,Medium
Established,47187,Pharmaceutical,Medium
Established,47188,Pharmaceutical,Small
Established,47189,Pharmaceutical,Small
Established,47190,Pharmaceutical,Small
Established,47191,Pharmaceutical,Small
Established,47192,Pharmaceutical,Small
Established,47193,Others,Small
Established,47194,Pharmaceutical,Small
Established,47195,Pharmaceutical,Small
Established,47196,Pharmaceutical,Small
Established,47197,Pharmaceutical,Small
Established,47198,Pharmaceutical,Small
Established,47199,Pharmaceutical,Small
Established,47200,Pharmaceutical,Small
Established,47201,Pharmaceutical,Large
Established,47202,Pharmaceutical,Small
Established,47203,Pharmaceutical,Small
Established,47204,Pharmaceutical,Small
Established,47205,Pharmaceutical,Small
Established,47206,Others,Small
Established,47207,Pharmaceutical,Small
Established,47208,Pharmaceutical,Small
Established,47209,Pharmaceutical,Small
Established,47210,Pharmaceutical,Small
Established,47211,Pharmaceutical,Small
Established,47212,Others,Small
Established,47213,Pharmaceutical,Small
Established,47214,Pharmaceutical,Small
Established,47215,Pharmaceutical,Small
Established,47216,Pharmaceutical,Small
Local,47217,Grocery,Large
Established,47218,Pharmaceutical,Small
Established,47219,Pharmaceutical,Small
Established,47220,Pharmaceutical,Small
Established,47221,Grocery,Large
Established,47222,Pharmaceutical,Small
Established,47223,Others,Small
Established,47224,Pharmaceutical,Small
Established,47225,Others,Small
Established,47226,Pharmaceutical,Small
Established,47227,Pharmaceutical,Small
Established,47228,Pharmaceutical,Small
Established,47229,Pharmaceutical,Small
Established,47230,Pharmaceutical,Small
Established,47231,Pharmaceutical,Small
Established,47232,Pharmaceutical,Small
Established,47233,Pharmaceutical,Small
Established,47234,Pharmaceutical,Small
Established,47235,Pharmaceutical,Small
Established,47236,Pharmaceutical,Small
Established,47237,Pharmaceutical,Small
Established,47238,Pharmaceutical,Small
Established,47239,Pharmaceutical,Small
Established,47240,Pharmaceutical,Small
Local,47241,Grocery,Large
Established,47242,Pharmaceutical,Small
Established,47243,Pharmaceutical,Small
Established,47244,Pharmaceutical,Small
Established,47245,Pharmaceutical,Small
Established,47246,Pharmaceutical,Small
Established,47247,Pharmaceutical,Small
Established,47248,Pharmaceutical,Small
Established,47249,Grocery,Large
Established,47250,Pharmaceutical,Small
Established,47251,Others,Small
Established,47252,Pharmaceutical,Small
Established,47253,Pharmaceutical,Small
Established,47254,Pharmaceutical,Small
Established,47255,Pharmaceutical,Small
Established,47256,Pharmaceutical,Small
Established,47257,Pharmaceutical,Small
Established,47258,Pharmaceutical,Small
Established,47259,Pharmaceutical,Small
Established,47260,Pharmaceutical,Small
Established,47261,Pharmaceutical,Small
Established,47262,Grocery,Large
Established,47263,Pharmaceutical,Small
Established,47264,Pharmaceutical,Small
Local,47265,Others,Large
Established,47266,Pharmaceutical,Small
Established,47267,Pharmaceutical,Small
Established,47268,Pharmaceutical,Small
Established,47269,Pharmaceutical,Medium
Established,47270,Others,Large
Established,47271,Grocery,Large
Local,47272,Others,Large
Established,47273,Grocery,Large
Established,47274,Pharmaceutical,Large
Established,47275,Grocery,Large
Established,47276,Grocery,Large
Local,47277,Others,Large
Established,47278,Others,Large
Local,47279,Others,Large
Established,47280,Grocery,Large
Established,47281,Pharmaceutical,Large
Established,47282,Others,Small
Established,47283,Grocery,Small
Established,47284,Others,Medium
Established,47285,Others,Medium
Local,47286,Others,Large
Established,47287,Grocery,Medium
Established,47288,Grocery,Large
Established,47289,Others,Small
Established,47290,Grocery,Large
Local,47291,Others,Large
Established,47292,Grocery,Large
Established,47293,Pharmaceutical,Large
Local,47294,Grocery,Large
Established,47295,Pharmaceutical,Large
Established,47296,Grocery,Small
Established,47297,Grocery,Large
Established,47298,Grocery,Large
Established,47299,Grocery,Large
Established,47300,Grocery,Large
Established,47301,Pharmaceutical,Small
Established,47302,Grocery,Large
Established,47303,Grocery,Large
Established,47304,Grocery,Large
Established,47305,Grocery,Large
Established,47306,Grocery,Large
Established,47307,Grocery,Large
Established,47308,Pharmaceutical,Large
Established,47309,Grocery,Large
Established,47310,Grocery,Large
Established,47311,Pharmaceutical,Large
Established,47312,Grocery,Large
Established,47313,Grocery,Large
Established,47314,Grocery,Large
Established,47315,Grocery,Large
Established,47316,Grocery,Large
Established,47317,Grocery,Large
Established,47318,Pharmaceutical,Large
Established,47319,Grocery,Large
Established,47320,Grocery,Large
Established,47321,Grocery,Large
Established,47322,Grocery,Large
Established,47323,Grocery,Large
Established,47324,Grocery,Large
Established,47325,Grocery,Large
Established,47326,Grocery,Large
Established,47327,Grocery,Large
Established,47328,Grocery,Large
Established,47329,Grocery,Large
Established,47330,Grocery,Large
Established,47331,Grocery,Large
Established,47332,Grocery,Large
Established,47333,Grocery,Large
Established,47334,Grocery,Large
Established,47335,Grocery,Large
Established,47336,Grocery,Large
Established,47337,Pharmaceutical,Large
Established,47338,Grocery,Large
Established,47339,Grocery,Large
Established,47340,Pharmaceutical,Large
Established,47341,Grocery,Large
Established,47342,Grocery,Large
Established,47343,Grocery,Large
Established,47344,Grocery,Large
Established,47345,Grocery,Large
Established,47346,Pharmaceutical,Large
Established,47347,Pharmaceutical,Large
Established,47348,Grocery,Large
Established,47349,Grocery,Large
Established,47350,Grocery,Large
Established,47351,Grocery,Large
Established,47352,Grocery,Large
Established,47353,Grocery,Large
Established,47354,Grocery,Large
Established,47355,Grocery,Large
Established,47356,Others,Large
Established,47357,Grocery,Large
Established,47358,Grocery,Large
Established,47359,Grocery,Large
Established,47360,Grocery,Large
Established,47361,Grocery,Large
Established,47362,Grocery,Large
Established,47363,Grocery,Large
Established,47364,Pharmaceutical,Large
Established,47365,Grocery,Large
Established,47366,Grocery,Large
Established,47367,Grocery,Large
Established,47368,Grocery,Large
Established,47369,Grocery,Large
Established,47370,Grocery,Large
Established,47371,Grocery,Large
Established,47372,Grocery,Large
Established,47373,Pharmaceutical,Large
Established,47374,Grocery,Large
Established,47375,Grocery,Large
Established,47376,Grocery,Large
Established,47377,Grocery,Large
Established,47378,Grocery,Large
Established,47379,Grocery,Large
Established,47380,Grocery,Large
Established,47381,Grocery,Large
Established,47382,Others,Small
Established,47383,Grocery,Large
Established,47384,Grocery,Large
Established,47385,Pharmaceutical,Large
Established,47386,Grocery,Large
Established,47387,Pharmaceutical,Large
Established,47388,Others,Large
Established,47389,Grocery,Large
Established,47390,Grocery,Large
Established,47391,Pharmaceutical,Medium
Established,47392,Grocery,Large
Established,47393,Grocery,Large
Established,47394,Grocery,Large
Established,47395,Grocery,Large
Established,47396,Grocery,Large
Established,47397,Pharmaceutical,Large
Established,47398,Pharmaceutical,Large
Established,47399,Grocery,Large
Established,47400,Grocery,Large
Established,47401,Grocery,Large
Established,47402,Grocery,Large
Established,47403,Others,Large
Established,47404,Others,Large
Established,47405,Grocery,Large
Established,47406,Pharmaceutical,Large
Established,47407,Grocery,Large
Established,47408,Grocery,Large
Established,47409,Grocery,Large
Established,47410,Pharmaceutical,Large
Established,47411,Grocery,Large
Established,47412,Grocery,Large
Established,47413,Grocery,Large
Established,47414,Grocery,Large
Established,47415,Grocery,Large
Established,47416,Grocery,Large
Established,47417,Pharmaceutical,Small
Established,47418,Grocery,Large
Established,47419,Grocery,Large
Established,47420,Grocery,Large
Established,47421,Grocery,Large
Established,47422,Pharmaceutical,Large
Established,47423,Pharmaceutical,Large
Established,47424,Grocery,Large
Established,47425,Grocery,Large
Established,47426,Others,Large
Established,47427,Grocery,Large
Established,47428,Pharmaceutical,Large
Established,47429,Pharmaceutical,Medium
Established,47430,Grocery,Large
Established,47431,Grocery,Small
Established,47432,Grocery,Large
Established,47433,Grocery,Large
Established,47434,Grocery,Large
Established,47435,Grocery,Large
Established,47436,Grocery,Large
Established,47437,Grocery,Large
Established,47438,Grocery,Large
Established,47439,Grocery,Large
Established,47440,Grocery,Large
Established,47441,Grocery,Large
Established,47442,Grocery,Large
Established,47443,Pharmaceutical,Large
Established,47444,Pharmaceutical,Large
Established,47445,Others,Large
Established,47446,Pharmaceutical,Large
Established,47447,Grocery,Medium
Established,47448,Pharmaceutical,Medium
Established,47449,Grocery,Large
Established,47450,Grocery,Large
Established,47451,Grocery,Large
Established,47452,Grocery,Large
Established,47453,Grocery,Large
Established,47454,Pharmaceutical,Large
Established,47455,Pharmaceutical,Large
Established,47456,Grocery,Large
Established,47457,Grocery,Large
Established,47458,Pharmaceutical,Small
Established,47459,Grocery,Large
Established,47460,Grocery,Large
Established,47461,Grocery,Medium
Established,47462,Grocery,Large
Established,47463,Grocery,Small
Established,47464,Grocery,Large
Established,47465,Others,Small
Established,47466,Pharmaceutical,Small
Established,47467,Pharmaceutical,Medium
Established,47468,Grocery,Medium
Established,47469,Pharmaceutical,Large
Established,47470,Pharmaceutical,Medium
Established,47471,Grocery,Medium
Established,47472,Grocery,Small
Established,47473,Pharmaceutical,Medium
Established,47474,Grocery,Large
Established,47475,Others,Small
Local,47476,Grocery,Large
Established,47477,Grocery,Large
Established,47478,Grocery,Large
Established,47479,Grocery,Small
Established,47480,Grocery,Medium
Established,47481,Grocery,Medium
Established,47482,Grocery,Small
Established,47483,Pharmaceutical,Medium
Established,47484,Grocery,Medium
Established,47485,Grocery,Large
Established,47486,Grocery,Small
Established,47487,Grocery,Small
Established,47488,Others,Medium
Established,47489,Grocery,Small
Established,47490,Pharmaceutical,Small
Established,47491,Others,Small
Established,47492,Pharmaceutical,Small
Established,47493,Grocery,Small
Established,47494,Others,Small
Local,47495,Grocery,Large
Established,47496,Grocery,Large
Established,47497,Pharmaceutical,Small
